291, 285, 293, 285, 291, 284, 293, 285, 285, 289, 283, 285, 287, 281, 286, 280
749, 1266, 909, 1227, 806, 1083, 1140, 770, 835, 888, 803, 1227, 1254, 1095, 1890, 1221, 1456, 815, 809, 1222, 780, 883, 1300, 1243
737, 1254, 898, 1214, 795, 1072, 1128, 759, 828, 876, 792, 1215, 1243, 1084, 1302, 1209, 869, 803, 797, 1210, 769, 872, 1288, 1232
737, 1254, 898, 1214, 795, 1072, 1128, 759, 828, 876, 792, 1215, 1243, 1084, 1302, 1209, 869, 803, 797, 1210, 769, 872, 1288, 1232
268, 272, 269, 267
268, 272, 269, 267
737, 1254, 898, 1214, 795, 1072, 1128, 759, 828, 876, 792, 1215, 1243, 1084, 1302, 1209, 869, 803, 797, 1210, 769, 872, 1288, 1232
737, 1254, 898, 1214, 795, 1072, 1128, 759, 828, 876, 792, 1215, 1243, 1084, 1302, 1209, 869, 803, 797, 1210, 769, 872, 1288, 1232
1708, 274, 793, 276, 1721, 277, 744, 1218, 1267, 276, 788, 1234, 1251, 1745, 1578, 1362, 1268, 1554, 790, 1393
828, 799, 792, 831, 825, 722, 1193, 1410, 726, 1043, 767, 1423, 848, 813, 833, 775, 1056, 1094, 1153, 735, 1752, 1188, 1154, 709, 1139, 1264, 1245, 714, 275, 1185, 894, 768, 693, 1222, 1228, 734
777, 833, 805, 926, 780, 746, 1621, 746, 1261, 796, 1626, 1330, 785, 1078, 1241, 1324, 746, 1227, 744, 1228, 275, 897, 274, 1126, 778, 911, 736, 1238
937, 1203, 719, 1360, 713, 770, 712, 1268, 842, 1304, 837, 1225, 773, 1299, 830, 1083, 758, 1201, 798, 1224, 714, 738, 1311, 1036, 881, 935, 878, 1079, 723, 727, 743, 1066
1708, 274, 793, 276, 1721, 277, 744, 1218, 1267, 276, 788, 1234, 1251, 1745, 1578, 1362, 1268, 1554, 790, 1393
