0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y
49.611451812036144,1.9629907879534305,-49.611451812036144,1.9629907879534305,-49.611451812036144,-1.9629907879534305,49.611451812036144,-1.9629907879534305,49.4958666866564,3.922954786392247,-49.4958666866564,3.922954786392247,-49.4958666866564,-3.922954786392247,49.4958666866564,-3.922954786392247,49.30342284774631,5.8768698728918825,-49.30342284774631,5.8768698728918825,-49.30342284774631,-5.8768698728918825,49.30342284774631,-5.8768698728918825,49.03441702975689,7.821723252011544,-49.03441702975689,7.821723252011544,-49.03441702975689,-7.821723252011544,49.03441702975689,-7.821723252011544,48.689264020161524,9.754516100806413,-48.689264020161524,9.754516100806413,-48.689264020161524,-9.754516100806413,48.689264020161524,-9.754516100806413
49.26145181203614,1.9629907879534305,-49.26145181203614,1.9629907879534305,-49.26145181203614,-1.9629907879534305,49.26145181203614,-1.9629907879534305,49.1458666866564,3.922954786392247,-49.1458666866564,3.922954786392247,-49.1458666866564,-3.922954786392247,49.1458666866564,-3.922954786392247,48.95342284774631,5.8768698728918825,-48.95342284774631,5.8768698728918825,-48.95342284774631,-5.8768698728918825,48.95342284774631,-5.8768698728918825,48.68441702975689,7.821723252011544,-48.68441702975689,7.821723252011544,-48.68441702975689,-7.821723252011544,48.68441702975689,-7.821723252011544,48.33926402016152,9.754516100806413,-48.33926402016152,9.754516100806413,-48.33926402016152,-9.754516100806413,48.33926402016152,-9.754516100806413
48.91145181203614,1.9629907879534305,-48.91145181203614,1.9629907879534305,-48.91145181203614,-1.9629907879534305,48.91145181203614,-1.9629907879534305,48.795866686656396,3.922954786392247,-48.795866686656396,3.922954786392247,-48.795866686656396,-3.922954786392247,48.795866686656396,-3.922954786392247,48.60342284774631,5.8768698728918825,-48.60342284774631,5.8768698728918825,-48.60342284774631,-5.8768698728918825,48.60342284774631,-5.8768698728918825,48.334417029756885,7.821723252011544,-48.334417029756885,7.821723252011544,-48.334417029756885,-7.821723252011544,48.334417029756885,-7.821723252011544,47.98926402016152,9.754516100806413,-47.98926402016152,9.754516100806413,-47.98926402016152,-9.754516100806413,47.98926402016152,-9.754516100806413
48.56145181203614,1.9629907879534305,-48.56145181203614,1.9629907879534305,-48.56145181203614,-1.9629907879534305,48.56145181203614,-1.9629907879534305,48.445866686656395,3.922954786392247,-48.445866686656395,3.922954786392247,-48.445866686656395,-3.922954786392247,48.445866686656395,-3.922954786392247,48.25342284774631,5.8768698728918825,-48.25342284774631,5.8768698728918825,-48.25342284774631,-5.8768698728918825,48.25342284774631,-5.8768698728918825,47.984417029756884,7.821723252011544,-47.984417029756884,7.821723252011544,-47.984417029756884,-7.821723252011544,47.984417029756884,-7.821723252011544,47.63926402016152,9.754516100806413,-47.63926402016152,9.754516100806413,-47.63926402016152,-9.754516100806413,47.63926402016152,-9.754516100806413
48.21145181203614,1.9629907879534305,-48.21145181203614,1.9629907879534305,-48.21145181203614,-1.9629907879534305,48.21145181203614,-1.9629907879534305,48.09586668665639,3.922954786392247,-48.09586668665639,3.922954786392247,-48.09586668665639,-3.922954786392247,48.09586668665639,-3.922954786392247,47.903422847746306,5.8768698728918825,-47.903422847746306,5.8768698728918825,-47.903422847746306,-5.8768698728918825,47.903422847746306,-5.8768698728918825,47.63441702975688,7.821723252011544,-47.63441702975688,7.821723252011544,-47.63441702975688,-7.821723252011544,47.63441702975688,-7.821723252011544,47.28926402016152,9.754516100806413,-47.28926402016152,9.754516100806413,-47.28926402016152,-9.754516100806413,47.28926402016152,-9.754516100806413
47.86145181203614,1.9629907879534305,-47.86145181203614,1.9629907879534305,-47.86145181203614,-1.9629907879534305,47.86145181203614,-1.9629907879534305,47.74586668665639,3.922954786392247,-47.74586668665639,3.922954786392247,-47.74586668665639,-3.922954786392247,47.74586668665639,-3.922954786392247,47.553422847746305,5.8768698728918825,-47.553422847746305,5.8768698728918825,-47.553422847746305,-5.8768698728918825,47.553422847746305,-5.8768698728918825,47.28441702975688,7.821723252011544,-47.28441702975688,7.821723252011544,-47.28441702975688,-7.821723252011544,47.28441702975688,-7.821723252011544,46.93926402016152,9.754516100806413,-46.93926402016152,9.754516100806413,-46.93926402016152,-9.754516100806413,46.93926402016152,-9.754516100806413
47.511451812036135,1.9629907879534305,-47.511451812036135,1.9629907879534305,-47.511451812036135,-1.9629907879534305,47.511451812036135,-1.9629907879534305,47.39586668665639,3.922954786392247,-47.39586668665639,3.922954786392247,-47.39586668665639,-3.922954786392247,47.39586668665639,-3.922954786392247,47.2034228477463,5.8768698728918825,-47.2034228477463,5.8768698728918825,-47.2034228477463,-5.8768698728918825,47.2034228477463,-5.8768698728918825,46.93441702975688,7.821723252011544,-46.93441702975688,7.821723252011544,-46.93441702975688,-7.821723252011544,46.93441702975688,-7.821723252011544,46.589264020161515,9.754516100806413,-46.589264020161515,9.754516100806413,-46.589264020161515,-9.754516100806413,46.589264020161515,-9.754516100806413
47.161451812036134,1.9629907879534305,-47.161451812036134,1.9629907879534305,-47.161451812036134,-1.9629907879534305,47.161451812036134,-1.9629907879534305,47.04586668665639,3.922954786392247,-47.04586668665639,3.922954786392247,-47.04586668665639,-3.922954786392247,47.04586668665639,-3.922954786392247,46.8534228477463,5.8768698728918825,-46.8534228477463,5.8768698728918825,-46.8534228477463,-5.8768698728918825,46.8534228477463,-5.8768698728918825,46.58441702975688,7.821723252011544,-46.58441702975688,7.821723252011544,-46.58441702975688,-7.821723252011544,46.58441702975688,-7.821723252011544,46.239264020161514,9.754516100806413,-46.239264020161514,9.754516100806413,-46.239264020161514,-9.754516100806413,46.239264020161514,-9.754516100806413
46.81145181203613,1.9629907879534305,-46.81145181203613,1.9629907879534305,-46.81145181203613,-1.9629907879534305,46.81145181203613,-1.9629907879534305,46.69586668665639,3.922954786392247,-46.69586668665639,3.922954786392247,-46.69586668665639,-3.922954786392247,46.69586668665639,-3.922954786392247,46.5034228477463,5.8768698728918825,-46.5034228477463,5.8768698728918825,-46.5034228477463,-5.8768698728918825,46.5034228477463,-5.8768698728918825,46.23441702975688,7.821723252011544,-46.23441702975688,7.821723252011544,-46.23441702975688,-7.821723252011544,46.23441702975688,-7.821723252011544,45.88926402016151,9.754516100806413,-45.88926402016151,9.754516100806413,-45.88926402016151,-9.754516100806413,45.88926402016151,-9.754516100806413
46.46145181203613,1.9629907879534305,-46.46145181203613,1.9629907879534305,-46.46145181203613,-1.9629907879534305,46.46145181203613,-1.9629907879534305,46.345866686656386,3.922954786392247,-46.345866686656386,3.922954786392247,-46.345866686656386,-3.922954786392247,46.345866686656386,-3.922954786392247,46.1534228477463,5.8768698728918825,-46.1534228477463,5.8768698728918825,-46.1534228477463,-5.8768698728918825,46.1534228477463,-5.8768698728918825,45.884417029756875,7.821723252011544,-45.884417029756875,7.821723252011544,-45.884417029756875,-7.821723252011544,45.884417029756875,-7.821723252011544,45.53926402016151,9.754516100806413,-45.53926402016151,9.754516100806413,-45.53926402016151,-9.754516100806413,45.53926402016151,-9.754516100806413
46.11145181203613,1.9629907879534305,-46.11145181203613,1.9629907879534305,-46.11145181203613,-1.9629907879534305,46.11145181203613,-1.9629907879534305,45.995866686656385,3.922954786392247,-45.995866686656385,3.922954786392247,-45.995866686656385,-3.922954786392247,45.995866686656385,-3.922954786392247,45.8034228477463,5.8768698728918825,-45.8034228477463,5.8768698728918825,-45.8034228477463,-5.8768698728918825,45.8034228477463,-5.8768698728918825,45.534417029756874,7.821723252011544,-45.534417029756874,7.821723252011544,-45.534417029756874,-7.821723252011544,45.534417029756874,-7.821723252011544,45.18926402016151,9.754516100806413,-45.18926402016151,9.754516100806413,-45.18926402016151,-9.754516100806413,45.18926402016151,-9.754516100806413
45.76145181203613,1.9629907879534305,-45.76145181203613,1.9629907879534305,-45.76145181203613,-1.9629907879534305,45.76145181203613,-1.9629907879534305,45.64586668665638,3.922954786392247,-45.64586668665638,3.922954786392247,-45.64586668665638,-3.922954786392247,45.64586668665638,-3.922954786392247,45.453422847746296,5.8768698728918825,-45.453422847746296,5.8768698728918825,-45.453422847746296,-5.8768698728918825,45.453422847746296,-5.8768698728918825,45.18441702975687,7.821723252011544,-45.18441702975687,7.821723252011544,-45.18441702975687,-7.821723252011544,45.18441702975687,-7.821723252011544,44.83926402016151,9.754516100806413,-44.83926402016151,9.754516100806413,-44.83926402016151,-9.754516100806413,44.83926402016151,-9.754516100806413
