0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y
-0.1, 0.0, 0.1, 0.0, 0.1, 0.0, -0.1, 0.0, -0.1, 0.0, 0.1, 0.0, 0.1, 0.0, -0.1, 0.0, -0.1, 0.0, 0.1, 0.0, 0.1, 0.0, -0.1, 0.0, -0.1, 0.0, 0.1, 0.0, 0.1, 0.0, -0.1, 0.0, -0.1, 0.0, 0.1, 0.0, 0.1, 0.0, -0.1, 0.0
-0.24142103624065558, 0.00030084650436445473, 0.2414211119125311, -0.0002628791040880701, 0.2414211032682964, -0.00026748902380288993, -0.2414212968320995, 0.00012962379106303725, -0.24142102582453887, -0.0003057036720744959, 0.2414211873377536, 0.00021856802146915904, 0.24142135507323767, 1.8145226512622715e-05, -0.24142131231232472, 0.00011146236998427167, -0.24142135623371005, -1.0090043750087298e-06, 0.24142135250311958, -3.2499052307621384e-05, 0.24142114694199496, 0.00024330559113864544, -0.24142122349786463, 0.00019376368863213925, -0.24142135622453856, 1.900574119937312e-06, 0.2414213528380929, -3.100715471014279e-05, 0.24142135532678097, -1.6047939656873986e-05, -0.24142133556864337, -7.645901632322923e-05, -0.2414213432358289, -6.064135457981799e-05, 0.2414207632866738, 0.00040952584117114787, 0.2414213537257092, -2.6653102035378357e-05, -0.2414205447974009, -0.0004790711912975656
-0.4414202811478544, 0.0006519818323739897, 0.44142023965629296, -0.000725595005585537, 0.4414208634362011, -0.0003036592017572323, -0.44142126286540156, -7.995384282434628e-05, -0.44142030397514853, -0.0006320082892368736, 0.44141877011680186, 0.0012660076264097702, 0.44142024730903917, 0.0008695381809840056, -0.44142123040168246, -0.0002085918114758389, -0.4414212663883935, 0.00024768774430447105, 0.4414213296980334, -0.00012048113324821227, 0.44141822689230864, 0.0013909324943398324, -0.4414211507480547, 0.00011013689745383564, -0.4414199682281855, 0.0009735386322814615, 0.4414209010009863, -0.0005545901939508045, 0.44142105781141516, -0.00045044182973091407, -0.44141997303818775, -0.0009615293304932347, -0.4414213377907071, -6.383433111493159e-06, 0.44141308306164684, 0.0022531116449625702, 0.44142105791279684, 0.0004486473381289962, -0.4414193405193405, -0.0007699235479806251
-0.1524553491849875, 0.03523480200285074, 0.7242624220645553, 0.0002904879739323996, 0.1524587115796181, -0.034477704248698386, -0.724263130894514, 0.0010030055647876066, -1.2960657328147362, -0.03538589849161459, 1.2942975894415985, -0.05433881068485785, 1.2960602434524597, 0.036562262683587574, -0.7242638601948741, -0.0001953237341185784, -0.7242496575282438, 0.004223009684356798, 0.15422358908559264, 0.05704504353869281, 0.7242593775347586, -0.0005759515471097968, -0.7242608004725215, -0.0019281358632481907, -0.7242611544969698, -0.0010898600434959234, 0.7242619377695072, -0.0013625903563047313, 0.7242597194337778, -0.002214304976832177, -0.7242618857198242, 0.0005322476261417565, -0.7242629068226811, -0.0011908278760872782, 0.7242455737945416, 0.0029124908184478032, 0.7242636220485555, -0.00017587521293264323, -0.7242607564244581, -0.0007591183591839409
-0.3102849111437967, 0.04759570016434837, 1.1242610583666202, 0.0011817046656556341, 0.31037540798932506, -0.047215881706571164, -1.1242626961791604, -0.0003078871114313075, -1.9321159721776904, -0.05407064604085123, 1.8711910621064365, -0.07256608067916194, 1.9900376313155324, 0.048861116812622264, -1.1242637539212048, 0.00020193545423932298, -0.17053526257805585, 0.14733781704943355, 0.3046765646780341, 0.07534522451493558, 1.124255987005476, 0.0017218576727213986, -1.691652790724473, 0.07687063750714351, -1.6916620574839514, -0.07985615917060006, 1.1242551892593853, -0.0034663517051878845, 0.5603684076443716, -0.10515372766871708, -0.556865882227846, -0.07948117473400645, -1.5105389332875763, -0.0618790796970404, 1.1242333788812502, 0.003047322270580374, 1.6881429294088575, 0.10155179932595412, -1.1242570524911812, -0.0021855359052638124
-0.5338497182230114, 0.06578238483765778, 1.8708659897854816, -0.015560029578972154, 0.5336903570399669, -0.06766021362109417, -1.6899454112966898, -0.002609469563480341, -2.8312710318334533, -0.0793856958170697, 2.744496153318227, -0.09669982850234071, 2.9136123962632454, 0.06390834618877425, -1.6899268105898864, -0.008409141039132794, -0.2820729322411996, 0.15815049510022217, 0.5181139423875375, 0.10409112417305043, 1.6899359490190222, 0.002593438827815034, -2.489776051101608, 0.11112115286168207, -2.48950684083199, -0.11703478769999522, 1.5090037299133034, 0.011947626672649004, 0.8781352633548296, -0.15009788728423487, -0.8799054432528987, -0.10929700344697137, -2.2343466124262856, -0.08955276865313226, 1.689860590605241, 0.012027976976051536, 2.48353499911544, 0.13569302436203287, -1.689936679536659, -0.0030321473013196765
-0.8495971200354311, 0.08996584147671186, 2.745739228681893, -0.018520509262140116, 0.8486812495827685, -0.09552876971179447, -2.489940884210364, 0.0036819822968204166, -4.102852632312434, -0.09674946525606011, 3.978669866901617, -0.14295150922047237, 4.219550207760775, 0.0870583609084221, -2.6699804706028902, 0.02467505858212313, -0.44723364488036094, 0.19634902202555904, 0.8182743908481657, 0.1447845443235568, 2.4899298378366574, 0.001546916606505624, -3.617311637102609, 0.16274320455670782, -3.6169550955646828, -0.16221044495149314, 2.2340131238753207, 0.013133628761622973, 1.3245359327771589, -0.20675933118948323, -1.3343304895058017, -0.15777322791807502, -3.256707129542701, -0.1407390077767156, 2.489734206316365, 0.02068842283829881, 3.6067030067186963, 0.1972850983004797, -2.309838809134336, -0.036779343001206354
-1.2953001727111888, 0.12200450604645313, 3.983036959857603, -0.013847215752558775, 1.2930335534617157, -0.13110087910620877, -3.62129381138283, 0.0100551383021501, -5.901137044471284, -0.11664171584862323, 5.7234348385751055, -0.19131485260448958, 6.0661003629442165, 0.12186650592043516, -3.8757571137346853, 0.035349502118490805, -0.6786372190365875, 0.2553464237999349, 1.240079105409406, 0.19838841386940792, 3.6212689212168687, 0.012898455206487656, -5.210711087956426, 0.22474692636002122, -5.210526559983965, -0.21734453495842235, 3.2593001984116845, 0.021248273611470074, 1.950954702069448, -0.287652553549462, -1.9737216334287562, -0.22368519792075173, -4.700367358026791, -0.2211247870482277, 3.620896521176688, 0.028989663572468183, 5.193788434898837, 0.2644252909966841, -3.3661872105991506, -0.05226392852585497
-1.9235162761951603, 0.17431907367659208, 5.732850163720372, -0.012877051114099768, 1.9193823956471536, -0.1836090942789038, -5.221272321475534, 0.01036984105292953, -6.9988264411612, -0.12817350156265234, 6.996390162039871, -0.22477700174107318, 6.998768340588287, 0.13130771028042895, -5.5809729539703214, 0.043836731067706955, -0.9980360673824027, 0.33852939680811867, 1.8323832124646362, 0.2728091173711208, 5.221192413091972, 0.02377855910090752, -6.993214170468754, 0.30814861017864, -6.9931581470394715, -0.3094174049652963, 4.709217593444851, 0.0344760683706344, 2.8299639481350667, -0.39964329311523555, -2.873439979830056, -0.314907243118251, -6.740019845918591, -0.31149084567644814, 5.220700485732723, 0.0144797960209617, 6.99024633211714, 0.3693998055263086, -4.860056993164595, -0.06549387830845019
-2.8096639746204928, 0.23987069983070264, 6.9999549736530025, -0.025107107172961107, 2.802001095835379, -0.25929334530205095, -6.999979175406069, 0.01707465611280643, -6.999419107497335, -0.09017847637436141, 6.996328706426236, -0.22668178496782188, 6.998900461100991, 0.12406585187046515, -6.999738552148125, 0.06049959976129977, -1.4353882916171221, 0.45698940639450025, 2.663602402057033, 0.37837360182033386, 6.9999115257111475, 0.03519420714025711, -6.994068201087263, 0.2881145580146779, -6.9922041345226855, -0.3302746450514526, 6.759629230598838, 0.05290357270263468, 4.06163557168123, -0.568127437184748, -4.138593376716007, -0.4505968230057879, -6.992675393419423, -0.3201419095752835, 6.999982715959026, 0.0155555866136584, 6.9892932526041, 0.387013990835971, -6.9724042042169705, -0.10181704452976331
