0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y
-2.0, 0.0, 2.0, 0.0, 2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 2.0, 0.0, 2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 2.0, 0.0, 2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 2.0, 0.0, 2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 2.0, 0.0, 2.0, 0.0, -2.0, 0.0
-2.0, 0.0, 2.0, 0.0, 2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 2.0, 0.0, 2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 2.0, 0.0, 2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 2.0, 0.0, 2.0, 0.0, -2.0, 0.0, -2.0, 0.0, 2.0, 0.0, 2.0, 0.0, -2.0, 0.0
-1.9999999999999774, -3.0113007080817524e-07, 1.9999999999999827, 2.6312688391751665e-07, 1.9999999999999825, 2.6774114876367683e-07, -1.999999999999996, -1.2974596951984902e-07, -1.9999999999999767, 3.067014875723764e-07, 1.999999999999988, -2.1928142658756227e-07, 2.0, -1.8204452458358486e-08, -1.999999999999997, -1.1182618270492009e-07, -2.0, 1.016221847669786e-09, 2.0, 3.273151986136586e-08, 1.9999999999999851, -2.4504596976653435e-07, -1.9999999999999902, -1.9514969124001244e-07, -2.0, -1.9245976560689615e-09, 2.0, 3.139908976920861e-08, 2.0, 1.625078800269026e-08, -1.9999999999999987, 7.742546969289012e-08, -1.9999999999999991, 6.18401525518006e-08, 1.9999999999999565, -4.1762161577521645e-07, 1.9999999999999998, 2.7179997974338927e-08, -1.9999999999999403, 4.885417837735824e-07
9.436107356198713, 0.6744541202360852, 1.9999999999997553, 9.896244337136922e-07, -9.436084062684326, -0.674445590535159, -1.9999999999999993, -4.972775102823443e-08, -13.436107356198264, -0.6744541331922526, 13.400795906244651, -1.1229297285915392, 13.436084062684046, 0.6744452715700031, -1.9999999999999978, 9.746805404614068e-08, -1.9999999999999845, -2.484984854753165e-07, -9.40079590624521, 1.1229283929490854, 1.9999999999993223, -1.6462938338702516e-06, -1.9999999999999765, -3.0614245634049626e-07, -1.999999999999756, -9.87989718907822e-07, 1.9999999999999118, 5.931319516039915e-07, 1.999999999999944, 4.7249187172543795e-07, -1.9999999999997236, 1.0513436493599397e-06, -1.999999999999999, 6.83651647666496e-08, 1.999999999998156, -2.7158855081828897e-06, 1.9999999999999536, -4.30433373431742e-07, -1.999999999999594, 1.2739724203198965e-06
-1.9999999996718014, -3.6232508356650816e-05, 1.9999999999998779, 6.990518512271516e-07, 1.9999999996921325, 3.5092318309064e-05, -1.9999999999997222, -1.05428278463118e-06, -1.9999999996674125, 3.647396048150697e-05, 0.8443386147673015, 4.0071879601147374e-05, 3.1556613841749805, -2.4603876564325697e-05, -1.9999999999999782, 2.935794106650165e-07, 17.07359526548722, 2.793506639273513, 1.9999999991787134, -5.73162076326446e-05, 1.9999999999997156, -1.0664825553698078e-06, -13.347892246420173, 1.5696504660208423, -13.348060403990793, -1.569814812703476, 1.9999999999990257, 1.973978146940834e-06, -9.277596867625757, -2.014074195022881, 9.347892246420908, -1.5696483167706896, -9.725534861490939, -1.2236949314573091, 1.9999999999919096, -5.688722184255193e-06, 13.277596867623897, 2.0140766601727136, -1.9999999999989504, 2.049028655720406e-06
-1.9999999982401861, -8.390026680867657e-05, 5.618447197430939, -0.3564041992516284, 1.999999998303402, 8.237955488311887e-05, -1.9999999999998608, -7.463457624447803e-07, -1.9999999979362717, 9.085655068324252e-05, 1.9999999960273596, 0.0001260577682432225, 1.9999999981183925, -8.675499995644239e-05, -1.999999999999998, 9.091760895937343e-08, -1.9999999941480298, -0.00015299634119221318, 1.999999995561536, -0.00013324359845468247, 1.9999999999980356, -2.803263341750082e-06, -1.999999998560031, -7.589384658752233e-05, -1.9999999983557484, 8.109874800506937e-05, -1.6184471974385304, 0.35640920386620856, 1.9999999970137559, 0.00010929308156262707, -1.9999999983569678, 8.106866681386712e-05, -1.9999999989608064, 6.44730421149749e-05, 1.999999999980626, -8.803183236887024e-06, 1.9999999972979963, -0.00010396160286130274, -1.999999999995417, 4.2815509506685275e-06
-1.9999999943889033, -0.0001498145087916452, 1.9999999999428313, 1.5122010962973935e-05, 1.9999999943619173, 0.00015017433393353408, -1.9999999999991258, 1.8701637726411302e-06, -1.9999999926990328, 0.00017089139743459232, 1.999999987505521, 0.00022355741100856075, 1.9999999942836209, -0.0001512134773234624, -5.601261336979505, 0.4981287048011774, -1.9999999755969124, -0.00031242975142871176, 1.9999999858164978, -0.00023818901706791382, 1.999999999992648, -5.422888966989614e-06, -1.9999999911444906, -0.00018820743420567833, -1.9999999899962908, 0.00020003708783664496, 1.999999999989016, -6.628416088463692e-06, 1.9999999828995259, 0.00026153756216117986, -1.9999999907907766, 0.00019192939540442513, -1.9999999939082742, 0.00015609901466553963, 1.999999999888682, -2.110147810781345e-05, 1.9999999852563688, -0.00024284670938554522, 1.6012613370113866, -0.4981127767171479
-1.9999999855961432, -0.00024003213682601243, 1.9999999997153164, 3.3745128417540974e-05, 1.9999999848751138, 0.0002459665528716434, -1.9999999999991676, -1.824923092473832e-06, -1.9999999819326997, 0.00026882931435941545, 1.9999999661125167, 0.0003681710635348352, 1.999999985677144, -0.0002393562704903683, -1.99999999993372, -1.6282511145330287e-05, -1.999999934857748, -0.000510459600113643, 1.9999999630837768, -0.0003842718982126335, 1.9999999999877751, -6.992785137388131e-06, -1.9999999688120131, -0.0003532024151755946, -1.9999999666180053, 0.00036541480300890427, 1.9999999999002367, -1.9976326054717236e-05, 1.9999999444211327, 0.0004715034105704689, -1.9999999689983128, 0.0003521459182622495, -1.9999999774278359, 0.0003004807078634206, 1.9999999995527709, -4.229558382009923e-05, 1.99999995040422, -0.0004454021966940674, -1.9999999994933126, 4.5019440166055375e-05
-1.9999999671435633, -0.0003625268893368116, 1.9999999994300086, 4.774898336943742e-05, 1.9999999643572088, 0.00037758596763453944, -1.9999999999643354, -1.1943950712514608e-05, -1.9999999624355254, 0.00038763113569456094, 1.9999999208325536, 0.0005627341995086603, 1.9999999669847157, -0.00036340216870844655, -1.9999999993248454, -5.196746640486734e-05, -1.9999998524813745, -0.000768163056467263, 1.9999999145401848, -0.0005846702090933489, 1.9999999998993725, -2.006267193159965e-05, -1.9999999152847123, -0.000582117808869868, -1.9999999135438429, 0.0005880685513334876, 1.9999999995667772, -4.16280149823378e-05, 1.9999998540267918, 0.000764128792415224, -1.999999915989475, 0.0005796913775505497, -1.9999999302535725, 0.0005281909739710325, 1.9999999987007684, -7.20897103552121e-05, 1.9999998710468885, -0.0007182008282489653, -1.999999997566654, 9.865790913855395e-05
-1.9999999276813911, -0.0005378423835615544, 1.999999999073271, 6.0884444359130114e-05, 1.9999999209718242, 0.0005622390028869827, -1.9999999998741655, -2.2435175302770683e-05, 5.594890050767328, 0.7007733997052656, 0.7970122799585535, -0.005974999744943057, -0.49085006520681196, -0.4181554506573033, -1.999999997674244, -9.645218593598193e-05, -1.9999996918948377, -0.0011101443842217646, 1.9999998147953397, -0.0008607082006982136, 1.9999999995104714, -4.425058100776244e-05, -1.73450570229326, -0.0029627799985251745, -9.860383873933642, -0.6972824757427241, 1.9999999985220165, -7.688909639803138e-05, 1.9999996567704972, 0.0011717157907797824, -1.9999997971169656, 0.000900850762519928, -1.999999819000436, 0.0008508808511341232, 1.9999999981005507, -8.716534556224747e-05, 5.693837262697861, 0.4233237081120317, -1.9999999930951513, 0.00016619083587637352
-1.9999998480161774, -0.0007797020380809991, 8.35683103442302, -2.8848913072345694, 1.9999998303996844, 0.0008236511599585169, -17.30590454590296, 2.4680241813894, 4.511200562985907, 0.7131599385940128, -10.647953926378792, 2.5483543853329373, 3.152474357268954, -0.12145711945091225, -0.5669053160287785, 1.7595185081901366, -1.9999993818815565, -0.0015724100585229447, 1.9999996128151785, -0.0012444834817207653, -4.2133054632754945, -1.7822739500298297, 17.212213204114754, -3.8260488448987955, -10.145069323991727, -0.7238208171011283, 1.9999999956903105, -0.0001312964508194635, 1.9999992315778725, 0.0017531936342881672, -1.999999536206086, 0.0013620482519290965, -5.705533382070216, -0.3891791926800574, 1.999999997320609, -0.00010352567015027839, 13.351953065960782, 2.2391686548058414, -1.9999999815355032, 0.0002717682600284638
-1.9999996878764006, -0.0011173604163995127, 8.329326824787099, -2.8879316959132533, 1.9999996410174004, 0.0011983030795103872, -5.868550932964295, 1.5648607641418433, 4.534572864433796, 0.7178524224386307, -10.660694054681471, 2.5488117485823554, 3.1613693351456305, -0.12260828149830516, -11.9852984426713, 2.6725781298964066, -1.9999987922036435, -0.0021979954428741335, 1.9999991891925548, -0.0018008967555437527, -4.257561882439906, -1.8038388947366175, 17.225652468202156, -3.833430388086346, -10.179554320220852, -0.7282089451034158, 13.177124536835843, -2.4477140365346717, 1.9999983409212503, 0.002576104082930062, -1.9999989918894883, 0.0020080938799960095, -5.726819802842314, -0.39169907949439736, -9.177124551490678, 2.447375728153679, 13.427558315614332, 2.2642183018916273, -1.9999999674853217, 0.00036063653679352343
-1.9999993622478198, -0.0015971876265623325, -2.8772262071160535, -0.34224194254903806, 1.999999250511226, 0.001731460231755075, -9.486470096089128, 1.2630443239556395, 4.562604002426271, 0.7231818529586984, 0.7638578816356103, -0.005765891870316805, 3.1709759708062486, -0.12325576636560032, 10.617330435529016, -0.852681325092242, -1.999997686997501, -0.003041710809230562, 1.9999983232040661, -0.0025898225661151065, -4.574232113544062, -1.8249736531343526, -1.7256842845973552, -0.0036066622898927626, -10.21877033112061, -0.7333334818905362, 1.999999991458275, -0.0001848429078135601, 1.999996837313156, 0.003556787507440045, -12.387045826657122, 4.738931594605429, -5.7490071951100825, -0.39439853766804, 1.9999999782629203, -0.00029487000154878907, 13.5166223436525, 2.2947126411365053, 8.387047779802085, -4.735740412715975
